2025-02-12 21:33:58,773 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/bbc-why-an-off-the-grid-hour-at-work-is-so-crucial-gloria-mark-quoted, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:09,391 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/day/2019-04-30/?ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:09,899 - Worker-0 - INFO - Downloaded webcal://wics.ics.uci.edu/?post_type=tribe_events&tribe_events_cat=wics-bonding&tribe-bar-date=2019-04-30&ical=1&eventDisplay=list, status <603>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:10,409 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-30, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:10,961 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-30&outlook-ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:11,469 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-30&ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:11,978 - Worker-0 - INFO - Downloaded webcal://wics.ics.uci.edu/?post_type=tribe_events&tribe-bar-date=2019-04-30&tribe_events_cat=wics-bonding&ical=1&eventDisplay=list, status <603>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:12,488 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-30&eventDisplay=past, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:13,049 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-30&eventDisplay=past&ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:13,638 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-29, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:14,202 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-29&outlook-ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:14,711 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-29&ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:15,218 - Worker-0 - INFO - Downloaded webcal://wics.ics.uci.edu/?post_type=tribe_events&tribe-bar-date=2019-04-29&tribe_events_cat=wics-bonding&ical=1&eventDisplay=list, status <603>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:15,730 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-29&eventDisplay=past, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:16,281 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-29&eventDisplay=past&ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:16,861 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-28, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:17,432 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-28&outlook-ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:17,941 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-28&ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:18,449 - Worker-0 - INFO - Downloaded webcal://wics.ics.uci.edu/?post_type=tribe_events&tribe-bar-date=2019-04-28&tribe_events_cat=wics-bonding&ical=1&eventDisplay=list, status <603>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:18,958 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-28&eventDisplay=past, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:19,511 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-28&eventDisplay=past&ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:20,090 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-27, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:20,642 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-27&outlook-ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:21,150 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-27&ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:21,659 - Worker-0 - INFO - Downloaded webcal://wics.ics.uci.edu/?post_type=tribe_events&tribe-bar-date=2019-04-27&tribe_events_cat=wics-bonding&ical=1&eventDisplay=list, status <603>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:22,170 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-27&eventDisplay=past, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:22,723 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-27&eventDisplay=past&ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:23,304 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-26, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:23,856 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-26&outlook-ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:24,365 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-26&ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:24,873 - Worker-0 - INFO - Downloaded webcal://wics.ics.uci.edu/?post_type=tribe_events&tribe-bar-date=2019-04-26&tribe_events_cat=wics-bonding&ical=1&eventDisplay=list, status <603>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:25,384 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-26&eventDisplay=past, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:25,954 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-26&eventDisplay=past&ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:26,535 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-25, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:27,092 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-25&outlook-ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:27,601 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-25&ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:28,110 - Worker-0 - INFO - Downloaded webcal://wics.ics.uci.edu/?post_type=tribe_events&tribe-bar-date=2019-04-25&tribe_events_cat=wics-bonding&ical=1&eventDisplay=list, status <603>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:28,620 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-25&eventDisplay=past, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:29,172 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-25&eventDisplay=past&ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:29,754 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-24, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:30,305 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-24&outlook-ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:30,814 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-24&ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:31,350 - Worker-0 - INFO - Downloaded webcal://wics.ics.uci.edu/?post_type=tribe_events&tribe-bar-date=2019-04-24&tribe_events_cat=wics-bonding&ical=1&eventDisplay=list, status <603>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:31,860 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-24&eventDisplay=past, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:32,413 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-24&eventDisplay=past&ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:32,993 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-23, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:33,543 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-23&outlook-ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:34,051 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-23&ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:34,559 - Worker-0 - INFO - Downloaded webcal://wics.ics.uci.edu/?post_type=tribe_events&tribe-bar-date=2019-04-23&tribe_events_cat=wics-bonding&ical=1&eventDisplay=list, status <603>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:35,069 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-23&eventDisplay=past, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:35,622 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-23&eventDisplay=past&ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:36,201 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-22, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:36,750 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-22&outlook-ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:37,259 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-22&ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:37,767 - Worker-0 - INFO - Downloaded webcal://wics.ics.uci.edu/?post_type=tribe_events&tribe-bar-date=2019-04-22&tribe_events_cat=wics-bonding&ical=1&eventDisplay=list, status <603>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:38,277 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-22&eventDisplay=past, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:38,832 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-22&eventDisplay=past&ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:39,411 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-21, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:39,960 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-21&outlook-ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:40,472 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-21&ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:40,981 - Worker-0 - INFO - Downloaded webcal://wics.ics.uci.edu/?post_type=tribe_events&tribe-bar-date=2019-04-21&tribe_events_cat=wics-bonding&ical=1&eventDisplay=list, status <603>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:41,490 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-21&eventDisplay=past, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:42,045 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-21&eventDisplay=past&ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:42,626 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-20, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:43,177 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-20&outlook-ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:43,687 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-20&ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:44,195 - Worker-0 - INFO - Downloaded webcal://wics.ics.uci.edu/?post_type=tribe_events&tribe-bar-date=2019-04-20&tribe_events_cat=wics-bonding&ical=1&eventDisplay=list, status <603>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:44,706 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-20&eventDisplay=past, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:45,262 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-20&eventDisplay=past&ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:45,855 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-19, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:46,405 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-19&outlook-ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:46,913 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-19&ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:47,421 - Worker-0 - INFO - Downloaded webcal://wics.ics.uci.edu/?post_type=tribe_events&tribe-bar-date=2019-04-19&tribe_events_cat=wics-bonding&ical=1&eventDisplay=list, status <603>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:47,931 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-19&eventDisplay=past, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:48,487 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-19&eventDisplay=past&ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:49,070 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-18, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:49,634 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-18&outlook-ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:50,144 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-18&ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:50,652 - Worker-0 - INFO - Downloaded webcal://wics.ics.uci.edu/?post_type=tribe_events&tribe-bar-date=2019-04-18&tribe_events_cat=wics-bonding&ical=1&eventDisplay=list, status <603>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:51,162 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-18&eventDisplay=past, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:51,716 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-18&eventDisplay=past&ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:52,296 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-17, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:52,848 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-17&outlook-ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:53,357 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-17&ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:53,865 - Worker-0 - INFO - Downloaded webcal://wics.ics.uci.edu/?post_type=tribe_events&tribe-bar-date=2019-04-17&tribe_events_cat=wics-bonding&ical=1&eventDisplay=list, status <603>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:54,375 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-17&eventDisplay=past, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:54,928 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-17&eventDisplay=past&ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:55,508 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-16, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:56,063 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-16&outlook-ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:56,572 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-16&ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:57,087 - Worker-0 - INFO - Downloaded webcal://wics.ics.uci.edu/?post_type=tribe_events&tribe-bar-date=2019-04-16&tribe_events_cat=wics-bonding&ical=1&eventDisplay=list, status <603>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:57,596 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-16&eventDisplay=past, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:58,150 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-16&eventDisplay=past&ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:58,730 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-15, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:59,283 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-15&outlook-ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:35:59,805 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-15&ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:36:00,314 - Worker-0 - INFO - Downloaded webcal://wics.ics.uci.edu/?post_type=tribe_events&tribe-bar-date=2019-04-15&tribe_events_cat=wics-bonding&ical=1&eventDisplay=list, status <603>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:36:00,824 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-15&eventDisplay=past, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:36:01,378 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-15&eventDisplay=past&ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:36:01,962 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-14, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:36:02,515 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-14&outlook-ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:36:03,024 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-14&ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:36:03,532 - Worker-0 - INFO - Downloaded webcal://wics.ics.uci.edu/?post_type=tribe_events&tribe-bar-date=2019-04-14&tribe_events_cat=wics-bonding&ical=1&eventDisplay=list, status <603>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:36:04,043 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-14&eventDisplay=past, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:36:04,599 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-14&eventDisplay=past&ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:36:05,185 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-13, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:36:05,737 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-13&outlook-ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:36:06,246 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-13&ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:36:06,754 - Worker-0 - INFO - Downloaded webcal://wics.ics.uci.edu/?post_type=tribe_events&tribe-bar-date=2019-04-13&tribe_events_cat=wics-bonding&ical=1&eventDisplay=list, status <603>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:36:07,264 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-13&eventDisplay=past, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:36:07,816 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-13&eventDisplay=past&ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:36:08,397 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-12, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:36:08,952 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-12&outlook-ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:36:09,461 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-12&ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:36:09,968 - Worker-0 - INFO - Downloaded webcal://wics.ics.uci.edu/?post_type=tribe_events&tribe-bar-date=2019-04-12&tribe_events_cat=wics-bonding&ical=1&eventDisplay=list, status <603>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:36:10,481 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-12&eventDisplay=past, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:36:11,070 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-12&eventDisplay=past&ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:36:11,668 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-11, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:36:12,221 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-11&outlook-ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:36:12,733 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-11&ical=1, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:36:13,242 - Worker-0 - INFO - Downloaded webcal://wics.ics.uci.edu/?post_type=tribe_events&tribe-bar-date=2019-04-11&tribe_events_cat=wics-bonding&ical=1&eventDisplay=list, status <603>, using cache ('styx.ics.uci.edu', 9014).
2025-02-12 21:36:13,753 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/events/category/wics-bonding/list/?tribe-bar-date=2019-04-11&eventDisplay=past, status <200>, using cache ('styx.ics.uci.edu', 9014).
